id,latA,lngA,latB,lngB,Distanza
0,41.87578707461336,12.482115568674097,41.887302773678456,12.485316439655088,1651.4
1,41.87578707461336,12.482115568674097,41.884998432985455,12.47402782840803,1281.2
2,41.87578707461336,12.482115568674097,41.89127869551764,12.492660106111508,2189.7
